C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,ElectrodePolarity,HeatInput,InterpassTemp,WeldType,YieldStrength,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,WeldID
0.1,0.4,0.98,0.004,0.008,0.17,8.7,0.98,0.22,0.03,0.01,0.3709535644008852,410.0,76.24957650797296,420.0,0.01,10.079738519141515,300.0,81.8059140170173,-67.8445180123615,36.693643756652364,145.0,21.0,DC,+,1.2,200.0,MMA,,,,,20.0,27.0,,,,,,,,PantK-1990-bw2.2
0.1,0.4,0.98,0.004,0.008,0.17,8.7,0.98,0.22,0.03,0.01,0.3709535644008852,410.0,76.24957650797296,420.0,0.01,10.079738519141515,300.0,81.8059140170173,-67.8445180123615,36.693643756652364,145.0,21.0,DC,+,1.2,200.0,MMA,,,,,40.0,52.0,,,,,,,,PantK-1990-bw2.3
0.1,0.42,0.96,0.003,0.006,0.17,8.8,1.01,0.21,0.02,0.005,0.730714095726313,400.0,94.19677050731758,430.0,0.01,14.910423204972616,900.0,32.219610767709014,184.45127636232445,46.54943311820125,143.0,21.0,DC,+,1.1,200.0,MMA,,,,,,,233Hv5,,,,,,,PantK-1990-bw3.0
0.1,0.42,0.96,0.003,0.006,0.17,8.8,1.01,0.21,0.02,0.005,0.730714095726313,400.0,94.19677050731758,430.0,0.01,14.910423204972616,900.0,32.219610767709014,184.45127636232445,46.54943311820125,143.0,21.0,DC,+,1.1,200.0,MMA,,,,,-20.0,10.0,,,,,,,,PantK-1990-bw3.1
0.1,0.42,0.96,0.003,0.006,0.17,8.8,1.01,0.21,0.02,0.005,0.730714095726313,400.0,94.19677050731758,430.0,0.01,14.910423204972616,900.0,32.219610767709014,184.45127636232445,46.54943311820125,143.0,21.0,DC,+,1.1,200.0,MMA,,,,,20.0,44.0,,,,,,,,PantK-1990-bw3.2
0.1,0.42,0.96,0.003,0.006,0.17,8.8,1.01,0.21,0.02,0.005,0.730714095726313,400.0,94.19677050731758,430.0,0.01,14.910423204972616,900.0,32.219610767709014,184.45127636232445,46.54943311820125,143.0,21.0,DC,+,1.1,200.0,MMA,,,,,40.0,83.0,,,,,,,,PantK-1990-bw3.3
0.1,0.42,0.91,0.004,0.008,0.17,8.9,0.98,0.21,0.03,0.01,0.7188721158963105,390.0,96.67892455883191,410.0,0.01,14.820689483722816,900.0,32.54730455415347,184.59992297579493,46.80089591990554,146.0,22.0,DC,+,1.1,200.0,MMA,,,,,,,226Hv5,,,,,,,PantK-1990-bw4.0
0.1,0.42,0.91,0.004,0.008,0.17,8.9,0.98,0.21,0.03,0.01,0.7188721158963105,390.0,96.67892455883191,410.0,0.01,14.820689483722816,900.0,32.54730455415347,184.59992297579493,46.80089591990554,146.0,22.0,DC,+,1.1,200.0,MMA,,,,,-20.0,10.0,,,,,,,,PantK-1990-bw4.1
0.1,0.42,0.91,0.004,0.008,0.17,8.9,0.98,0.21,0.03,0.01,0.7188721158963105,390.0,96.67892455883191,410.0,0.01,14.820689483722816,900.0,32.54730455415347,184.59992297579493,46.80089591990554,146.0,22.0,DC,+,1.1,200.0,MMA,,,,,20.0,44.0,,,,,,,,PantK-1990-bw4.2
0.1,0.42,0.91,0.004,0.008,0.17,8.9,0.98,0.21,0.03,0.01,0.7188721158963105,390.0,96.67892455883191,410.0,0.01,14.820689483722816,900.0,32.54730455415347,184.59992297579493,46.80089591990554,146.0,22.0,DC,+,1.1,200.0,MMA,,,,,40.0,83.0,,,,,,,,PantK-1990-bw4.3
0.1,0.27,0.6,0.002,0.011,0.13,8.75,1.02,0.2,0.09,0.017,0.1,616.2842952881422,20.0,390.0,160.0,10.0,551.3425612148712,30.0,40.0,123.72258917587305,400.0,31.5,AC,+,1.4,177.0,SAA,650.0,747.0,19.0,63.0,,,,,,,,,,EPRI-TR-101394s-E9SA6
0.1,0.27,0.6,0.002,0.011,0.13,8.75,1.02,0.2,0.09,0.017,0.1,616.2842952881422,20.0,390.0,160.0,10.0,551.3425612148712,30.0,40.0,123.72258917587305,400.0,31.5,AC,+,1.4,177.0,SAA,625.0,734.0,22.0,63.0,,,,,,,,,,EPRI-TR-101394s-E9SA6
0.11,0.27,0.6,0.002,0.01,0.14,8.77,1.01,0.2,0.1,0.017,0.1,581.4017911942852,20.0,370.0,0.014,10.0,569.5277095137288,40.0,50.0,62.149123522219725,400.0,31.5,AC,+,1.4,177.0,SAA,626.0,727.0,23.0,69.0,,,,,,,,,,EPRI-TR-101394s-E9SA8
0.11,0.27,0.6,0.002,0.01,0.14,8.77,1.01,0.2,0.1,0.017,0.1,581.4017911942852,20.0,370.0,0.014,10.0,569.5277095137288,40.0,50.0,62.149123522219725,400.0,31.5,AC,+,1.4,177.0,SAA,629.0,735.0,21.0,68.0,,,,,,,,,,EPRI-TR-101394s-E9SA8
0.09,0.34,0.48,0.004,0.011,0.08,8.6,0.98,0.22,0.05,0.02,0.1,561.6098200036422,20.0,260.0,0.005,10.0,536.7223705789328,30.0,50.0,-2.5606702541658706,390.0,11.5,DC,+,1.9,177.0,GTAA,647.0,747.0,20.0,68.0,,,,,,,,,,EPRI-TR-101394s-E9GT3
0.09,0.34,0.48,0.004,0.011,0.08,8.6,0.98,0.22,0.05,0.02,0.1,561.6098200036422,20.0,260.0,0.005,10.0,536.7223705789328,30.0,50.0,-2.5606702541658706,390.0,11.5,DC,+,1.9,177.0,GTAA,661.0,756.0,24.0,73.0,,,,,,,,,,EPRI-TR-101394s-E9GT3
0.081,0.34,0.49,0.004,0.012,0.08,8.57,0.98,0.22,0.05,0.021,0.1,566.3289198679089,20.0,240.0,0.004,10.0,546.5805949658978,30.0,60.0,-6.383017663432383,300.0,12.5,DC,+,1.4,177.0,GTAA,682.0,783.0,26.0,74.0,,,,,,,,,,EPRI-TR-101394s-E9GT4
0.081,0.34,0.49,0.004,0.012,0.08,8.57,0.98,0.22,0.05,0.021,0.1,566.3289198679089,20.0,240.0,0.004,10.0,546.5805949658978,30.0,60.0,-6.383017663432383,300.0,12.5,DC,+,1.4,177.0,GTAA,728.0,817.0,21.0,73.0,,,,,,,,,,EPRI-TR-101394s-E9GT4
0.11,0.3,0.44,0.004,0.011,0.08,8.58,1.0,0.22,0.05,0.02,0.1,617.9959512389075,20.0,340.0,0.004,10.0,548.2179742745257,20.0,50.0,38.09023645148909,275.0,28.5,DC,+,1.2,177.0,GMAA,605.0,726.0,20.0,68.0,,,,,,,,,,EPRI-TR-101394s-E9GM2
0.11,0.3,0.44,0.004,0.011,0.08,8.58,1.0,0.22,0.05,0.02,0.1,617.9959512389075,20.0,340.0,0.004,10.0,548.2179742745257,20.0,50.0,38.09023645148909,275.0,28.5,DC,+,1.2,177.0,GMAA,603.0,726.0,20.0,66.0,,,,,,,,,,EPRI-TR-101394s-E9GM2
0.12,0.24,0.53,0.001,0.01,0.13,8.61,1.03,0.2,0.09,0.016,0.1,632.6026624295911,20.0,430.0,0.013,10.0,569.4468223568989,30.0,50.0,92.87971234005227,285.0,28.5,DC,+,1.3,177.0,GMAA,654.0,767.0,20.0,62.0,,,,,,,,,,EPRI-TR-101394s-E9GM3
0.12,0.24,0.53,0.001,0.01,0.13,8.61,1.03,0.2,0.09,0.016,0.1,632.6026624295911,20.0,430.0,0.013,10.0,569.4468223568989,30.0,50.0,92.87971234005227,285.0,28.5,DC,+,1.3,177.0,GMAA,661.0,772.0,19.0,62.0,,,,,,,,,,EPRI-TR-101394s-E9GM3
0.1,0.22,0.55,0.009,0.013,0.21,2.68,1.05,0.07805077460380261,0.1072254220782991,0.1861022907177201,1.033418268354204,260.0,123.54090231098053,92.7106286247406,200.0,18.92717471811014,193.02025702004056,75.439976449026,68.19706060898432,23.813673517171992,500.0,32.0,DC,+,2.0,250.0,NGSAW,492.0,610.0,27.0,,,,,,,,,,,Chandel&-1985W1
0.1,0.22,0.55,0.009,0.013,0.21,2.68,1.05,0.07805077460380261,0.1072254220782991,0.1861022907177201,1.033418268354204,260.0,123.54090231098053,92.7106286247406,200.0,18.92717471811014,193.02025702004056,75.439976449026,68.19706060898432,23.813673517171992,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,24.0,193.0,,,,,,,,Chandel&-1985W1ch1
0.1,0.22,0.55,0.009,0.013,0.21,2.68,1.05,0.07805077460380261,0.1072254220782991,0.1861022907177201,1.033418268354204,260.0,123.54090231098053,92.7106286247406,200.0,18.92717471811014,193.02025702004056,75.439976449026,68.19706060898432,23.813673517171992,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,0.0,164.0,,,,,,,,Chandel&-1985W1ch2
0.1,0.22,0.55,0.009,0.013,0.21,2.68,1.05,0.07805077460380261,0.1072254220782991,0.1861022907177201,1.033418268354204,260.0,123.54090231098053,92.7106286247406,200.0,18.92717471811014,193.02025702004056,75.439976449026,68.19706060898432,23.813673517171992,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-20.0,147.0,,,,,,,,Chandel&-1985W1ch3
0.1,0.22,0.55,0.009,0.013,0.21,2.68,1.05,0.07805077460380261,0.1072254220782991,0.1861022907177201,1.033418268354204,260.0,123.54090231098053,92.7106286247406,200.0,18.92717471811014,193.02025702004056,75.439976449026,68.19706060898432,23.813673517171992,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-40.0,72.0,,,,,,,,Chandel&-1985W1ch4
0.1,0.22,0.55,0.009,0.013,0.21,2.68,1.05,0.07805077460380261,0.1072254220782991,0.1861022907177201,1.033418268354204,260.0,123.54090231098053,92.7106286247406,200.0,18.92717471811014,193.02025702004056,75.439976449026,68.19706060898432,23.813673517171992,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-60.0,15.0,,,,,,,,Chandel&-1985W1ch5
0.06,0.49,0.67,0.011,0.009,0.21,2.63,1.06,0.03204922764172835,0.033408149067808424,0.18891696131816005,0.7008427176378902,850.0,33.87014998807865,150.13605913149627,150.0,-1.4978785000003043,114.71215965795182,-58.23377107598236,-19.723621876433526,34.27299292611906,500.0,32.0,DC,+,2.0,250.0,NGSAW,469.0,592.0,27.0,,,,,,,,,,,Chandel&-1985W2
0.06,0.49,0.67,0.011,0.009,0.21,2.63,1.06,0.03204922764172835,0.033408149067808424,0.18891696131816005,0.7008427176378902,850.0,33.87014998807865,150.13605913149627,150.0,-1.4978785000003043,114.71215965795182,-58.23377107598236,-19.723621876433526,34.27299292611906,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,22.0,96.0,,,,,,,,Chandel&-1985W2ch1
0.06,0.49,0.67,0.011,0.009,0.21,2.63,1.06,0.03204922764172835,0.033408149067808424,0.18891696131816005,0.7008427176378902,850.0,33.87014998807865,150.13605913149627,150.0,-1.4978785000003043,114.71215965795182,-58.23377107598236,-19.723621876433526,34.27299292611906,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,0.0,68.0,,,,,,,,Chandel&-1985W2ch2
0.06,0.49,0.67,0.011,0.009,0.21,2.63,1.06,0.03204922764172835,0.033408149067808424,0.18891696131816005,0.7008427176378902,850.0,33.87014998807865,150.13605913149627,150.0,-1.4978785000003043,114.71215965795182,-58.23377107598236,-19.723621876433526,34.27299292611906,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-20.0,38.0,,,,,,,,Chandel&-1985W2ch3
0.06,0.49,0.67,0.011,0.009,0.21,2.63,1.06,0.03204922764172835,0.033408149067808424,0.18891696131816005,0.7008427176378902,850.0,33.87014998807865,150.13605913149627,150.0,-1.4978785000003043,114.71215965795182,-58.23377107598236,-19.723621876433526,34.27299292611906,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-40.0,15.0,,,,,,,,Chandel&-1985W2ch4
0.1,0.19,0.53,0.007,0.007,0.2,2.7,1.03,0.09606812509503726,0.1590100211230503,0.23794074265925502,1.144459105612448,220.0,122.01432980236251,90.06731752735777,150.0,18.833252423924563,200.13282939473828,91.52918725087147,67.19441741086342,23.519605066035638,500.0,32.0,DC,+,2.0,250.0,NGSAW,456.0,592.0,29.0,,,,,,,,,,,Chandel&-1985W3
0.1,0.19,0.53,0.007,0.007,0.2,2.7,1.03,0.09606812509503726,0.1590100211230503,0.23794074265925502,1.144459105612448,220.0,122.01432980236251,90.06731752735777,150.0,18.833252423924563,200.13282939473828,91.52918725087147,67.19441741086342,23.519605066035638,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,24.0,270.0,,,,,,,,Chandel&-1985W3ch1
0.1,0.19,0.53,0.007,0.007,0.2,2.7,1.03,0.09606812509503726,0.1590100211230503,0.23794074265925502,1.144459105612448,220.0,122.01432980236251,90.06731752735777,150.0,18.833252423924563,200.13282939473828,91.52918725087147,67.19441741086342,23.519605066035638,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,0.0,238.0,,,,,,,,Chandel&-1985W3ch2
0.1,0.19,0.53,0.007,0.007,0.2,2.7,1.03,0.09606812509503726,0.1590100211230503,0.23794074265925502,1.144459105612448,220.0,122.01432980236251,90.06731752735777,150.0,18.833252423924563,200.13282939473828,91.52918725087147,67.19441741086342,23.519605066035638,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-20.0,176.0,,,,,,,,Chandel&-1985W3ch3
0.1,0.19,0.53,0.007,0.007,0.2,2.7,1.03,0.09606812509503726,0.1590100211230503,0.23794074265925502,1.144459105612448,220.0,122.01432980236251,90.06731752735777,150.0,18.833252423924563,200.13282939473828,91.52918725087147,67.19441741086342,23.519605066035638,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-40.0,157.0,,,,,,,,Chandel&-1985W3ch4
0.1,0.19,0.53,0.007,0.007,0.2,2.7,1.03,0.09606812509503726,0.1590100211230503,0.23794074265925502,1.144459105612448,220.0,122.01432980236251,90.06731752735777,150.0,18.833252423924563,200.13282939473828,91.52918725087147,67.19441741086342,23.519605066035638,500.0,32.0,DC,+,2.0,250.0,NGSAW,,,,,-60.0,53.0,,,,,,,,Chandel&-1985W3ch5
0.09,0.24,0.68,0.013,0.006,0.2,2.22,1.03,0.07794867039119424,0.14528759465889785,0.2626707572098077,1.0984385525565799,520.0,72.24376092725862,115.20091216438891,100.0,9.951603587173238,137.5143742972174,29.162520193224623,28.951249324938203,27.185052726310914,500.0,30.0,DC,+,3.6,200.0,NGGMA,535.0,627.0,23.0,,,,,,,,,,,Chandel&-1985W4
0.09,0.24,0.68,0.013,0.006,0.2,2.22,1.03,0.07794867039119424,0.14528759465889785,0.2626707572098077,1.0984385525565799,520.0,72.24376092725862,115.20091216438891,100.0,9.951603587173238,137.5143742972174,29.162520193224623,28.951249324938203,27.185052726310914,500.0,30.0,DC,+,3.6,200.0,NGGMA,,,,,27.0,144.0,,,,,,,,Chandel&-1985W4ch1
0.09,0.24,0.68,0.013,0.006,0.2,2.22,1.03,0.07794867039119424,0.14528759465889785,0.2626707572098077,1.0984385525565799,520.0,72.24376092725862,115.20091216438891,100.0,9.951603587173238,137.5143742972174,29.162520193224623,28.951249324938203,27.185052726310914,500.0,30.0,DC,+,3.6,200.0,NGGMA,,,,,2.0,127.0,,,,,,,,Chandel&-1985W4ch2
0.09,0.24,0.68,0.013,0.006,0.2,2.22,1.03,0.07794867039119424,0.14528759465889785,0.2626707572098077,1.0984385525565799,520.0,72.24376092725862,115.20091216438891,100.0,9.951603587173238,137.5143742972174,29.162520193224623,28.951249324938203,27.185052726310914,500.0,30.0,DC,+,3.6,200.0,NGGMA,,,,,-20.0,111.0,,,,,,,,Chandel&-1985W4ch3
0.09,0.24,0.68,0.013,0.006,0.2,2.22,1.03,0.07794867039119424,0.14528759465889785,0.2626707572098077,1.0984385525565799,520.0,72.24376092725862,115.20091216438891,100.0,9.951603587173238,137.5143742972174,29.162520193224623,28.951249324938203,27.185052726310914,500.0,30.0,DC,+,3.6,200.0,NGGMA,,,,,-40.0,81.0,,,,,,,,Chandel&-1985W4ch4
0.09,0.24,0.68,0.013,0.006,0.2,2.22,1.03,0.07794867039119424,0.14528759465889785,0.2626707572098077,1.0984385525565799,520.0,72.24376092725862,115.20091216438891,100.0,9.951603587173238,137.5143742972174,29.162520193224623,28.951249324938203,27.185052726310914,500.0,30.0,DC,+,3.6,200.0,NGGMA,,,,,-60.0,36.0,,,,,,,,Chandel&-1985W4ch5
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,738.0,,,,,,,,,,,,Icici&-1992-CM1
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,10.0,,,,,,,,Icici&-1992-CM1ch1
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,12.0,,,,,,,,Icici&-1992-CM1ch2
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,17.0,,,,,,,,Icici&-1992-CM1ch3
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,13.0,,,,,,,,Icici&-1992-CM1ch4
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,18.0,,,,,,,,Icici&-1992-CM1ch5
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,22.0,,,,,,,,Icici&-1992-CM1ch6
0.11,0.14,0.73,0.002,0.005,0.9861940790331687,2.3,1.03,0.27,0.3001761540437684,0.3813346857306499,1.6739074539168755,254.0,109.70341058349476,26.0,62.87046693835873,14.361357978153308,200.0,86.36807948118474,59.84353026414453,23.69521358890779,500.0,29.0,AC,0,2.9,200.0,SA,,685.0,,,,,,,,,,,,Icici&-1992-CM1
0.12,0.14,1.03,0.002,0.006,1.0417015221387445,2.3,1.03,0.27,0.3014752023873708,0.3719069422187431,1.676655575620039,166.0,123.19214977092054,22.0,69.51033354748506,15.022227353574536,200.0,106.77869462325498,56.598641845180396,23.08346832813004,500.0,29.0,AC,0,2.9,200.0,SA,,745.0,,,,,,,,,,,,Icici&-1992-CM2
0.12,0.14,1.03,0.002,0.006,1.0417015221387445,2.3,1.03,0.27,0.3014752023873708,0.3719069422187431,1.676655575620039,166.0,123.19214977092054,22.0,69.51033354748506,15.022227353574536,200.0,106.77869462325498,56.598641845180396,23.08346832813004,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,37.0,,,,,,,,Icici&-1992-CM2ch1
0.12,0.14,1.03,0.002,0.006,1.0417015221387445,2.3,1.03,0.27,0.3014752023873708,0.3719069422187431,1.676655575620039,166.0,123.19214977092054,22.0,69.51033354748506,15.022227353574536,200.0,106.77869462325498,56.598641845180396,23.08346832813004,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,53.0,,,,,,,,Icici&-1992-CM2ch2
0.12,0.14,1.03,0.002,0.006,1.0417015221387445,2.3,1.03,0.27,0.3014752023873708,0.3719069422187431,1.676655575620039,166.0,123.19214977092054,22.0,69.51033354748506,15.022227353574536,200.0,106.77869462325498,56.598641845180396,23.08346832813004,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,96.0,,,,,,,,Icici&-1992-CM2ch2
0.12,0.14,1.03,0.002,0.006,1.0417015221387445,2.3,1.03,0.27,0.3014752023873708,0.3719069422187431,1.676655575620039,166.0,123.19214977092054,22.0,69.51033354748506,15.022227353574536,200.0,106.77869462325498,56.598641845180396,23.08346832813004,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,149.0,,,,,,,,Icici&-1992-CM2ch4
0.12,0.14,1.03,0.002,0.006,1.0417015221387445,2.3,1.03,0.27,0.3014752023873708,0.3719069422187431,1.676655575620039,166.0,123.19214977092054,22.0,69.51033354748506,15.022227353574536,200.0,106.77869462325498,56.598641845180396,23.08346832813004,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,172.0,,,,,,,,Icici&-1992-CM2ch5
0.12,0.14,1.03,0.002,0.006,1.0417015221387445,2.3,1.03,0.27,0.3014752023873708,0.3719069422187431,1.676655575620039,166.0,123.19214977092054,22.0,69.51033354748506,15.022227353574536,200.0,106.77869462325498,56.598641845180396,23.08346832813004,500.0,29.0,AC,0,2.9,200.0,SA,,696.0,,,,,,,,,,,,Icici&-1992-CM2
0.14,0.18,0.75,0.002,0.005,0.9157948103543703,2.3,1.01,0.27,0.2797054088218438,0.3622343026589476,1.6148910328549917,256.0,113.8441696705678,21.0,92.29290164622944,13.808714782000777,200.0,81.06054661816609,59.01406123597667,23.77135263903847,500.0,29.0,AC,0,2.9,200.0,SA,,770.0,,,,,,,,,,,,Icici&-1992-CM3
0.14,0.18,0.75,0.002,0.005,0.9157948103543703,2.3,1.01,0.27,0.2797054088218438,0.3622343026589476,1.6148910328549917,256.0,113.8441696705678,21.0,92.29290164622944,13.808714782000777,200.0,81.06054661816609,59.01406123597667,23.77135263903847,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,24.0,,,,,,,,Icici&-1992-CM3ch1
0.14,0.18,0.75,0.002,0.005,0.9157948103543703,2.3,1.01,0.27,0.2797054088218438,0.3622343026589476,1.6148910328549917,256.0,113.8441696705678,21.0,92.29290164622944,13.808714782000777,200.0,81.06054661816609,59.01406123597667,23.77135263903847,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,37.0,,,,,,,,Icici&-1992-CM3ch2
0.14,0.18,0.75,0.002,0.005,0.9157948103543703,2.3,1.01,0.27,0.2797054088218438,0.3622343026589476,1.6148910328549917,256.0,113.8441696705678,21.0,92.29290164622944,13.808714782000777,200.0,81.06054661816609,59.01406123597667,23.77135263903847,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-40.0,52.0,,,,,,,,Icici&-1992-CM3ch3
0.14,0.18,0.75,0.002,0.005,0.9157948103543703,2.3,1.01,0.27,0.2797054088218438,0.3622343026589476,1.6148910328549917,256.0,113.8441696705678,21.0,92.29290164622944,13.808714782000777,200.0,81.06054661816609,59.01406123597667,23.77135263903847,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,37.0,,,,,,,,Icici&-1992-CM3ch4
0.14,0.18,0.75,0.002,0.005,0.9157948103543703,2.3,1.01,0.27,0.2797054088218438,0.3622343026589476,1.6148910328549917,256.0,113.8441696705678,21.0,92.29290164622944,13.808714782000777,200.0,81.06054661816609,59.01406123597667,23.77135263903847,500.0,29.0,AC,0,2.9,200.0,SA,,,,,-20.0,80.0,,,,,,,,Icici&-1992-CM3ch5
0.14,0.18,0.75,0.002,0.005,0.9157948103543703,2.3,1.01,0.27,0.2797054088218438,0.3622343026589476,1.6148910328549917,256.0,113.8441696705678,21.0,92.29290164622944,13.808714782000777,200.0,81.06054661816609,59.01406123597667,23.77135263903847,500.0,29.0,AC,0,2.9,200.0,SA,,714.0,,,,,,,,,,,,Icici&-1992-CM3
0.12,0.14,1.34,0.002,0.008,0.8969037342456758,2.23,1.0,0.31,0.2785267525506203,0.36336952572474956,1.6592396400362333,292.0,106.18432522052035,37.0,73.98789119964931,12.691705688335887,200.0,75.62651055233118,55.7696154924821,23.77846698688836,500.0,29.0,AC,0,2.9,200.0,SA,,,25.3,73.2,,,,,,,,,,Icici&-1992-N1a
0.12,0.13,1.29,0.002,0.009,0.8692823260043525,2.26,0.99,0.3,0.27939889514075666,0.3744768103030509,1.6181883424378256,344.0,99.02223758545779,35.0,72.65794886799995,12.23044690141596,200.0,62.60437977446816,57.63597086189918,24.648884425621418,500.0,29.0,AC,0,2.9,200.0,SA,,,21.8,70.7,,,,,,,,,,Icici&-1992-N1b
0.12,0.15,1.36,0.002,0.008,0.8577054595056026,2.26,0.99,0.32,0.24749257875300934,0.32344586827029786,1.6525474723468179,243.0,104.44573037933299,101.0,36.851732577662915,13.408198115098358,200.0,99.82981942353547,45.97340547496617,22.707134525252513,500.0,29.0,AC,0,2.9,200.0,SA,,,24.3,72.4,,,,,,,,,,Icici&-1992-N2a
0.11,0.14,1.32,0.002,0.008,0.7698637978350718,2.27,1.0,0.32,0.2329546113252281,0.32344239730984725,1.6277805627033572,334.0,88.2575936480269,127.0,19.1173698711209,12.348379164156356,200.0,82.17782722023969,44.43125904031615,23.456824836514443,500.0,29.0,AC,0,2.9,200.0,SA,,,22.4,69.1,,,,,,,,,,Icici&-1992-N2b
0.12,0.13,1.23,0.002,0.008,0.7656721108794855,2.29,1.01,0.32,0.21991972211920974,0.3096178433839327,1.6355255335481829,303.0,86.279656532089,166.0,-10.263381484081037,13.249621130092578,200.0,98.36964054286983,40.14324866744789,22.786352960800286,500.0,29.0,AC,0,2.9,200.0,SA,,,24.7,69.9,,,,,,,,,,Icici&-1992-N3a
0.11,0.13,1.2,0.002,0.008,0.804793960078257,2.26,1.0,0.31,0.23056149289461203,0.31601639898520517,1.6378141766347554,283.0,89.5484857804048,156.0,-9.156058135558851,13.574906606636759,200.0,102.27595212215726,41.926596876646215,22.83719945938583,500.0,29.0,AC,0,2.9,200.0,SA,,,21.6,69.8,,,,,,,,,,Icici&-1992-N3b
0.12,0.15,1.28,0.002,0.008,0.7096152419019219,2.27,1.0,0.31,0.17945358730701066,0.26076772815052607,1.59505122242863,237.0,85.38447764077148,245.0,-52.074822639580816,14.041797306122639,200.0,129.0379639855386,28.25219448290295,21.817120044328476,500.0,29.0,AC,0,2.9,200.0,SA,,,20.8,68.8,,,,,,,,,,Icici&-1992-N4a
0.12,0.13,1.18,0.002,0.007,0.6259950670698942,2.26,1.0,0.31,0.15305638977218727,0.24521743185635003,1.5739000942504688,286.0,68.23558499841482,312.0,-101.4339838285232,14.043834084511026,200.0,130.88976140754767,22.914352726211007,21.753997496851753,500.0,29.0,AC,0,2.9,200.0,SA,,,21.7,67.0,,,,,,,,,,Icici&-1992-N4b
0.084,0.415,1.24,0.011,0.015,0.05,0.037,0.385,0.08640553661432904,0.105,3.163252738458585,-0.4311139474818617,480.0,107.51373168792452,86.0,175.71108210552484,14.808705462900548,222.9354884964601,60.0,150.0,5.0,170.0,21.0,DC,+,2.4,100.0,SA,529.0,635.0,25.6,70.0,,,,,,,,,,Blond&-1984-A530a
